AccountID,Difference,Highest Amount,Lowest Amount
f443efe5-5cf5-4f18-a119-854f7b06cf76,0.0,0.0,0.0
f070c848-d05d-48f7-a627-2378811a7c2b,0.0,-4740.83,-4740.83
d8311fc5-f97b-490b-9dc9-7e3ae38341da,0.0,-353.06,-353.06
b327a118-ede5-47d6-86d8-a152ff76bcc7,0.0,520.34,520.34
ca5010ce-1b7c-4219-8e1d-ab0336834576,0.0,0.0,0.0
16441,0.0,-745.82,-745.82
8da19592-9715-4cb6-b3a3-f27e33c8647d,0.0,-1950.71,-1950.71
0e0998fe-7e84-4c75-985d-d389bf26a2be,0.0,-147818.1,-147818.1
03fdd890-2ce8-4873-8d02-0d753838576e,0.0,80.26,80.26
34e25de9-9cd4-4af5-9856-b6097d865cb6,0.0,-6650.4400000000005,-6650.4400000000005
c4513e20-86c9-4ca7-b324-356bdc02572d,0.0,-8295.8,-8295.8
5f937544-a583-4199-bed2-94a2ffbe23d4,0.0,2383.52,2383.52
16273,0.0,-10844.18,-10844.18
8ce8dbb8-1682-491c-bd22-455fffefabed,0.0,2636.12,2636.12
57ea7f01-5d78-40a9-aec5-762a136b305c,0.0,643.89,643.89
9c7aa0c6-1053-4f16-88ea-a8daa215a05c,0.0,-343.63,-343.63
f8f6b318-5225-4c4e-9e85-db5288b11849,0.0,-2943.83,-2943.83
ed4a9714-0a9c-41ee-98ff-a80d7b0dc4a9,0.0,122.58,122.58
892bf3cc-bde9-427e-8df9-379506962075,0.0,0.0,0.0
47255e34-7fcb-457c-aee6-fe0b48bae3c7,0.0,4.57000000000005,4.57000000000005
ee46e566-e3e5-4088-898e-b84aae6c1591,0.0,-1523.16,-1523.16
a4486049-d389-401a-8b2a-6258f1bd3b8c,0.0,-1925.6599999999999,-1925.6599999999999
16413,0.0,0.0,0.0
ad30b0b3-c80d-4529-b96c-46bca626a090,0.0,-7524.3099999999995,-7524.3099999999995
25a9c99b-960c-4cd3-a7d8-f29b0370f595,0.0,-624.58,-624.58
54521dd1-abfc-4e6b-9ede-c90863035cef,0.0,-1814.28,-1814.28
56c95cb9-f2f0-43a7-b667-9fef915b3213,0.0,-306.84,-306.84
291e9077-7c91-430a-936d-2faf0876f8fe,0.0,-277954.93,-277954.93
7a7deb44-e94e-4eaa-af0c-75cd1bedfc1e,0.0,-1928.3,-1928.3
39b98dcd-a894-4b36-9479-caa6ef1cb15a,0.0,-2294.17,-2294.17
bd16c197-ed33-4a63-8de2-f64a4c880378,0.0,0.0,0.0
11e7438c-141d-4d2c-af07-4e967eea8854,0.0,-182825.74,-182825.74
03dd64c4-6b6a-4365-b1a6-5ade63d67dcd,0.0,-61.309999999999974,-61.309999999999974
eaccaa73-b149-48ae-a224-2f231f46432c,0.0,-38385.42,-38385.42
16406,0.0,0.0,0.0
953a9ed8-3f70-4cae-b841-86662a089c3f,0.0,-395038.36,-395038.36
8a23353b-1288-499b-b7c3-c245dbd0d487,0.0,-109411.3,-109411.3
bfbf55b0-788b-4360-ad05-513ee728e199,0.0,1686.1599999999999,1686.1599999999999
16402,0.0,-1883.0,-1883.0
b1a8e3ff-b811-4629-b37f-c303b4094e2c,0.0,-808.81,-808.81
a70c307e-b8cc-427e-b6bb-81de119f9ddb,0.0,0.0,0.0
7e8334c1-0da0-4993-a413-ea18202daae9,0.0,3402.5099999999998,3402.5099999999998
13d7958c-fcc6-488b-8d04-6e884281d702,0.0,-4644.53,-4644.53
9cfad44c-cbce-439f-8324-e6d7da578609,0.0,-989.5099999999998,-989.5099999999998
90b2db25-7ef7-4b5f-b256-d61ae1382983,0.0,0.0,0.0
5c4a23f4-af26-4603-8d95-dfb1a64ec3a4,0.0,-836.81,-836.81
e004c656-6ba3-4daa-b034-37491f872de2,0.0,-185.78,-185.78
14d67de8-228e-49eb-985a-20d2e9ce9cbc,0.0,-122313.98999999999,-122313.98999999999
4dab951a-6707-4d62-a41d-fdd4ac718a8b,0.0,998.16,998.16
c980b50e-d4d7-468b-9ca8-d3d4494bc041,0.0,-4831.5,-4831.5
4ee24ad0-965d-4bb6-9df6-4861c5464718,0.0,-111089.12,-111089.12
6cbfd1a9-41a4-4298-a4f9-0ec22c8c7f69,0.0,-312.2,-312.2
704d3aff-265e-4d20-9e07-3817646ecc6e,0.0,2700.97,2700.97
6cceb62f-8756-4950-b2b5-d1b7d5c37732,0.0,-3235.29,-3235.29
47c20e4b-66ca-48be-bc99-0407acb7dad8,0.0,-60537.19,-60537.19
2c1aa774-1534-4ea2-8b6d-3b8f5f6fa0b2,0.0,-4512.57,-4512.57
4d9a11d3-8f85-4923-8c22-875c1ef4b2d2,0.0,-1103.7099999999998,-1103.7099999999998
5d466bfa-1922-473a-9f7c-1ddc671f41c0,0.0,-1944.6399999999999,-1944.6399999999999
c4886893-3a39-417d-acc8-80810fca1e7e,0.0,192.91,192.91
64af251e-201d-413e-9d8e-9462e20ac3ee,0.0,0.0,0.0
46f8eacc-712f-401f-88e2-27867b3de96b,0.0,0.0,0.0
daeb3048-b789-41be-a43c-639fdef9514c,0.0,0.0,0.0
0ef82a07-1223-499d-be93-31f40c19f375,0.0,4049.75,4049.75
47ff8a75-3519-446d-8628-092ab79b640f,0.0,-754.05,-754.05
16e844ca-5bfe-4af2-824b-3cb45f1d91a6,0.0,-84170.44,-84170.44
196d06cf-e811-4aab-9649-ab6642551b9b,0.0,-38514.020000000004,-38514.020000000004
8b889168-cf1f-4633-8a02-2123ad7ac4d1,0.0,-45.92,-45.92
e4f3f6c4-79c5-4cba-87af-adb0cd36f53f,0.0,1489.6999999999996,1489.6999999999996
a7d4a40f-906b-41a6-b03e-22b6431e316c,0.0,-4168.78,-4168.78
7ec7b219-3dbe-4143-89f1-6b28dc422a8c,0.0,-937.54,-937.54
5ebd6820-eb51-402a-a10d-6f38cfe9f567,0.0,-4792.41,-4792.41
ee3fd212-9d24-460c-b5ce-062f3ee46bcf,0.0,0.0,0.0
1fd4d3bf-8ab4-40dc-a8e0-ef25373306bb,0.0,0.0,0.0
7eab31ae-9e1e-476e-a170-0096a0c0789e,0.0,421.96000000000004,421.96000000000004
3fbc9c73-8f31-4391-83fd-bb0161aaff53,0.0,-1733.94,-1733.94
16435,0.0,1532.1999999999998,1532.1999999999998
38dd4dfd-5d6e-42ba-9c1f-62727986dad7,0.0,-1759.66,-1759.66
0f8ec7d0-0b2d-44d4-b25c-078569f851d6,0.0,289.45,289.45
ef9951b1-7a6c-450b-bbcd-eef377be520d,0.0,-5107.42,-5107.42
2fb278a9-c2eb-4a9a-9e0c-ade7feb23ef1,0.0,-2330.36,-2330.36
f9f7e5bd-3eeb-4be1-94e9-119efd157717,0.0,2016.92,2016.92
14c1420f-c74a-4afe-bf22-cd6ab7cd12b4,0.0,0.0,0.0
4c46711f-30aa-4555-ba57-af80a2054e4d,0.0,-1878.3600000000001,-1878.3600000000001
788b890b-4533-4065-929d-21d7a94f2654,0.0,-1379.68,-1379.68
23c0903b-aa51-4d20-bdce-8d744457b97c,0.0,-1201.32,-1201.32
3e6d7420-1c88-4df5-81fc-fb4e84d8aa8d,0.0,9188.57,9188.57
79ccc4d9-3e1f-4c01-8774-2cef44bab78a,0.0,2770.77,2770.77
c9f19b41-8752-401e-b054-12f9d14cdeb7,0.0,-14855.569999999998,-14855.569999999998
d1503667-7dc3-43c6-a861-3ad0897876b7,0.0,-5179.59,-5179.59
99f48ac1-f7b7-4605-b5b7-3401cadb1387,0.0,-33538.20999999999,-33538.20999999999
73d19f30-bef7-44f1-a9b5-23d7713c9780,0.0,-1948.5100000000002,-1948.5100000000002
4ec4e547-c84a-4999-ba63-ec7577371215,0.0,0.0,0.0
41732494-175b-4314-a747-da19b094a979,0.0,-97218.46,-97218.46
632b938d-7f0f-49e6-b6c3-f1c08a2f8408,0.0,0.0,0.0
600431c8-2537-418d-8178-20cd359200e0,0.0,0.0,0.0
9017ca88-e286-46ab-9b79-1c7102f3c43f,0.0,-222.14,-222.14
464d17b9-2da0-4700-a5ea-ec789e7fd10d,0.0,0.0,0.0
a6ba1dd3-1410-483d-96e8-128fa6879d33,0.0,-1366.64,-1366.64
b4cbd3dd-bf2f-4694-ba48-ffd963187a5c,0.0,338.94000000000005,338.94000000000005
e873aead-0589-4fd0-bc92-b81ef46f9b39,0.0,-41401.159999999996,-41401.159999999996
1a1f9736-2637-42cd-8510-810e34a304df,0.0,1564.29,1564.29
2488e847-8eae-48dc-bc63-4edcc196d47e,0.0,0.0,0.0
8f13b0d7-654c-4600-ac2d-12f723f78381,0.0,-3246.01,-3246.01
1fbde4f7-45c8-48da-8936-5bb17e62c5a7,0.0,92.06,92.06
0d9dd5f8-acab-4059-8181-4f76f9603a41,0.0,0.0,0.0
929b0c27-4a85-4b3e-af1e-989d398834e3,0.0,1098.95,1098.95
ef7f347f-dc07-486f-bbb8-f827979cf298,0.0,-8153.0,-8153.0
d8dd63ae-7bfe-40f1-aa5a-356a27f78af9,0.0,-3254.15,-3254.15
fe42cf82-93a1-48e1-a284-1ca081cda132,0.0,0.0,0.0
34cc2cc4-7952-45e1-a086-41a453d66387,0.0,-5059.459999999999,-5059.459999999999
1c88f2ac-56b5-4e31-b040-9ade8b96115f,0.0,-15.53,-15.53
ab03d521-a5d6-4fc1-a551-dc3bc7bbb34b,0.0,-3045.52,-3045.52
732bfde3-7590-481d-b1bb-580514764285,0.0,-137441.67,-137441.67
0e431505-1a87-459f-b9e4-091464b8854a,0.0,-460.3899999999999,-460.3899999999999
df382adb-108b-4e26-b9ac-cde43306da4a,0.0,-545.44,-545.44
16411,0.0,-337.3,-337.3
5e1b8362-3878-4fdb-a9d3-e273ad35e7f0,0.0,-135662.41999999998,-135662.41999999998
7b7b1cd5-30b4-4302-82cf-b43e2899ed97,0.0,8512.85,8512.85
b17e0efb-7e15-4baa-8a85-3d2410d1db0a,0.0,-23382.489999999998,-23382.489999999998
5dda62d7-3341-4f03-8880-8f9803e9956f,0.0,1464.94,1464.94
73580a84-530a-4960-88d0-318c771c45c9,0.0,-67246.78,-67246.78
b6bef65b-3d18-4208-80cb-1007e06248d7,0.0,-1427.27,-1427.27
59059cb4-0709-49ae-875e-36288851bd89,0.0,4019.2300000000005,4019.2300000000005
0de0f700-7d48-476e-8ed8-a5fcf171cc64,0.0,0.0,0.0
637e3fcd-3d1d-485c-b67d-bdcfd027bc73,0.0,0.0,0.0
f2b1f7f6-88aa-4d6f-8a79-38abf55f6915,0.0,3270.51,3270.51
2e350836-e210-4f07-9346-f953514ac393,0.0,-132692.6,-132692.6
16268,0.0,-756525.3,-756525.3
ed63e0ef-ecf4-4df3-8c62-874b1a83b5b6,0.0,0.0,0.0
63de17b3-8e28-48ff-8489-2fb0059decfc,0.0,-178.98,-178.98
330a6c85-d0a4-4d46-8b82-3cb27561986c,0.0,-808.37,-808.37
9d6ce43a-58df-40d0-bc2e-72449463249d,0.0,0.0,0.0
bfa9cc4b-8a4c-4352-9045-201faf9608cf,0.0,-548.72,-548.72
15841abc-92b3-4723-b54d-ce1e5bfc1744,0.0,0.0,0.0
369abe6c-da7d-47c1-a2c1-1521bc9a3b16,0.0,5471.84,5471.84
19bdb0e0-fb03-4ee4-a68c-f96085eb54e1,0.0,0.0,0.0
600ea91e-d360-4347-a0f3-7f40ba9a8275,0.0,2751.6699999999996,2751.6699999999996
16462,0.0,-37389.17,-37389.17
2f2b3f80-038d-42a8-89c1-d8dac760b25a,0.0,0.0,0.0
224f4fe1-cb84-4926-88bf-3159ff28f320,0.0,0.0,0.0
89ab357a-4bbf-477a-aaee-60c3aa659168,0.0,-18349.05,-18349.05
85f00a30-0935-4add-bf9d-8228274020de,0.0,3248.73,3248.73
0ac4871e-0198-447c-a7f8-1066125fc174,0.0,-404600.33,-404600.33
f086eef4-8cbd-4cf4-9419-ced531095b91,0.0,-1495.0,-1495.0
34ae079c-e17d-47c4-950a-861f79553a38,0.0,0.0,0.0
e75a0627-c4c4-4070-a2a0-b1a11ed566dd,0.0,-39036.54,-39036.54
42bbec89-106f-450f-828b-c19b95cead84,0.0,-3882.65,-3882.65
7139ca78-e5f7-4085-b42b-cbb0689ca3f4,0.0,642.6700000000001,642.6700000000001
5415656f-c5b6-4ac6-b28e-5531786075cc,0.0,0.0,0.0
f120ca87-1a3e-4f3d-8678-b1cf106d090a,0.0,-3001.4000000000005,-3001.4000000000005
d57c9a79-4942-40e2-997f-c9b6837fb7c7,0.0,9237.86,9237.86
b4967187-24c0-421c-a064-23fded4d9df5,0.0,0.0,0.0
61c3faa3-156a-411d-a94b-20fd597c877a,0.0,-119656.4,-119656.4
997ef1f2-371c-4607-8758-54ff96ac6e02,0.0,-7738.02,-7738.02
83b2c595-39eb-4b0e-ba30-1a5d14bf9a8f,0.0,-948.79,-948.79
b5c14783-bcaa-44bd-82b7-b240c7f65f9e,0.0,-57536.33,-57536.33
d1f25a78-91c7-4760-a983-0bde24ef1787,0.0,-3117.78,-3117.78
e4beced8-0e9e-4254-92b5-4b503b800581,0.0,-7204.32,-7204.32
3af5cdc2-6656-4443-aca9-4d052358b7fb,0.0,-5475.07,-5475.07
f0fe6305-8c20-4d72-8c4c-3522d28bd252,0.0,-1352.64,-1352.64
13db8e91-25f6-48db-9df6-974a3b920945,0.0,-28305.289999999997,-28305.289999999997
64619d89-79d1-4320-ab20-ff5102ac56f1,0.0,-473.75,-473.75
16416,0.0,0.0,0.0
177534b8-6182-4c33-a2a7-90c1e83e4102,0.0,5446.41,5446.41
4af89769-7860-4421-9bc0-091db1bf6a20,0.0,-13309.55,-13309.55
1e414971-00f0-445d-bbd2-79c1ca529815,0.0,-39106.85,-39106.85
3b89f909-e814-4147-a3e5-4d80b89ef1de,0.0,0.0,0.0
863e46c4-6cdc-44dc-a950-f6d42d70ee85,0.0,476.8199999999998,476.8199999999998
ea356d52-ad48-4efc-b75e-765b02b046f8,0.0,-270.2,-270.2
b6d01fbd-660d-4549-8e5a-5f31efdb89cb,0.0,-171032.73,-171032.73
1cbe19c8-a5de-41a7-a52d-f38a7eef4995,0.0,0.0,0.0
907a2b73-e7c4-45bc-8a31-862dc6829851,0.0,-7459.110000000001,-7459.110000000001
f083de1d-fd0a-4022-adda-0a5daa130b8f,0.0,-4788.15,-4788.15
e75887fd-09ce-41c5-8a69-2aaee202ccbf,0.0,-315.49999999999966,-315.49999999999966
38e35232-6848-41ed-9a10-8715528d534a,0.0,-1897.37,-1897.37
634460f5-db1f-4972-ab1d-7f172b4e3771,0.0,0.0,0.0
70907c46-c3be-4ceb-a5e9-4deb8b5eb755,0.0,0.0,0.0
c95dc9a3-5d04-45f4-b915-09f1c3d0ba1c,0.0,-2869.0,-2869.0
8aac1065-e8a4-4359-b7ae-1c65363f6ff6,0.0,-9248.52,-9248.52
646d78c4-d428-4162-86c0-cc7c6de8f08c,0.0,-8010.139999999999,-8010.139999999999
16434,0.0,1202.48,1202.48
e573677a-1c64-4d5d-a3f1-35cee3c866ec,0.0,-10313.59,-10313.59
73d1fa2c-e08c-4e39-9ec7-b3dfdf7d16e2,0.0,-131383.1,-131383.1
c5d46478-c043-4ee1-b9ae-c2ed7a7db7f4,0.0,-45.78,-45.78
2846c3f5-08a2-4683-b9e5-cf800a931ddc,0.0,-73782.39,-73782.39
b69d52ff-fea8-4093-88b9-e1cad4f8ee4a,0.0,-21357.129999999997,-21357.129999999997
7a8f6ba8-432d-43a3-aa24-864c30024341,0.0,0.0,0.0
16417,0.0,0.0,0.0
88032ec8-8c67-474d-94a0-bc9856be9643,0.0,-43564.850000000006,-43564.850000000006
82a91940-8baf-41c4-841c-035d30e5fa95,0.0,-4448.84,-4448.84
8fd23f0b-ef3c-483a-ad2b-5aace0ce3ac9,0.0,-9672.09,-9672.09
ef6acb75-7071-4b56-846d-408bcbb92743,0.0,-1024.93,-1024.93
befdf3e4-5b2c-49d3-8f53-550e2f234d9c,0.0,-14275.53,-14275.53
910f83aa-3716-4a3a-a343-9751938f1610,0.0,-3370.6800000000003,-3370.6800000000003
88523c30-8fdc-493b-a0df-a733b50c9d2f,0.0,-2815.21,-2815.21
703f718c-79ac-42e9-a793-37e1795e7ef8,0.0,-2226.58,-2226.58
16412,0.0,-454.74,-454.74
365b8053-fe42-4214-b78d-012a2280ac31,0.0,0.0,0.0
c574bf11-f6e1-46d6-8a82-f966998c89e7,0.0,0.0,0.0
4639264a-54f4-4c5a-aa5d-88b444bd7a20,0.0,5701.87,5701.87
43aaf6de-65e5-4d44-876d-c9bb99722e59,0.0,-1364.83,-1364.83
e4c14997-7738-4507-918d-977f64935ad4,0.0,-1231.9099999999999,-1231.9099999999999
16276,0.0,-34568.35,-34568.35
14b5c47e-53cc-4d57-ad18-0c9abf4afe36,0.0,-36897.619999999995,-36897.619999999995
06f6989e-54cb-4f40-bfda-c2da14a5ec3b,0.0,1499.9899999999998,1499.9899999999998
37cdf49c-82c3-47f6-993d-f1b62e9b59bc,0.0,6206.51,6206.51
2aaef9e1-6293-4f85-97cf-dc9ef8d6ae19,0.0,-7410.31,-7410.31
3869acaa-0ce2-4411-b467-9f01f0cb1c48,0.0,-4388.7,-4388.7
6ca62807-a73a-4b40-a47e-3ef9674f89b0,0.0,-2421.22,-2421.22
4b62a71b-9b6e-4f83-afba-fca514ee1972,0.0,-578.28,-578.28
b0e235ba-2552-4f7b-8a47-f6e3de0b7d11,0.0,-5533.21,-5533.21
30fe040d-3af0-42ae-94af-45e623e39a2d,0.0,-148306.19,-148306.19
f60e2a91-3e36-4d3c-851b-d7ccc50223c8,0.0,-147662.04,-147662.04
0c4b7e60-6471-4878-8427-41a1d870b191,0.0,0.0,0.0
7abb8580-30ba-4048-9163-15c58fb2db08,0.0,-2628.96,-2628.96
1524d54a-df32-4955-b3cc-847099c5202c,0.0,-251.77,-251.77
16449,0.0,-4200.25,-4200.25
6029f5e7-e776-418b-aebf-92ab88866879,0.0,-2048.66,-2048.66
1cfc34b7-f406-440e-b702-69dbdec37fa7,0.0,-6293.119999999998,-6293.119999999998
47a50cfa-f8ac-4421-9cd3-cd2e77806755,0.0,527.13,527.13
b0926892-ec8b-4ffd-b86e-d909fff85313,0.0,-2707.0,-2707.0
6522305c-7ca9-47b3-8917-7a90bbf13a44,0.0,-6897.54,-6897.54
0040d55b-4582-41fa-90c8-b4706c9b7152,0.0,-811.15,-811.15
654fec9a-7006-4808-8074-4cf2d259f962,0.0,2045.29,2045.29
0f242c34-a36a-45fa-be32-705846f1266f,0.0,0.0,0.0
29f5c5a3-dbad-449f-b015-8a6f9b275091,0.0,1101.9400000000005,1101.9400000000005
2a687f9a-e43f-4d1d-a391-a22e16fec1e5,0.0,-1815.62,-1815.62
2dbfa32f-a836-45cc-b383-cae52938e407,0.0,-4923.59,-4923.59
0a2c2b45-42bf-4a2e-8118-e7279e5589de,0.0,0.0,0.0
fce1f270-ed5c-4ae7-9b52-a3dd8995bb68,0.0,-812.82,-812.82
16c0e231-2dd6-42f6-908a-a668c98c9c21,0.0,625.42,625.42
2f8cea86-facd-40c4-935d-e9df39436c90,0.0,-950.99,-950.99
16401,0.0,0.0,0.0
e991898e-301f-4ccd-8794-851e1cc158df,0.0,-422328.16,-422328.16
2971bf3e-670d-4e90-b127-921b7dae0f24,0.0,367.3499999999999,367.3499999999999
d45b603d-e01c-4d13-8c12-d454e5be45a2,0.0,-1999.83,-1999.83
3a98e91c-b44d-4427-ba16-8b762379db5c,0.0,-3880.19,-3880.19
ba72a5e9-81c8-4933-9888-5619324bebe7,0.0,-11067.490000000002,-11067.490000000002
7949410b-6eb1-4d19-a499-d90504bba829,0.0,1928.82,1928.82
39707c72-9fc1-46f7-9f9e-a27ae57bab63,0.0,3851.7400000000002,3851.7400000000002
22d44841-18bd-4482-a333-6ed410071c64,0.0,1070.22,1070.22
dfb63784-48ca-4052-84e5-b40c2f8e864e,0.0,0.0,0.0
16452,0.0,-1622.1799999999998,-1622.1799999999998
138b5201-91ad-4e41-bc34-1f9b5a6a6921,0.0,0.0,0.0
7a7a3e34-033a-4041-8454-8b483cd909c2,0.0,520.8299999999999,520.8299999999999
16423,0.0,-518.12,-518.12
563a3432-4d61-493e-89e5-fb7f1d2e5e9b,0.0,-367.53,-367.53
daf2a47f-5599-447d-bf02-e78571c5b1c8,0.0,-15.89,-15.89
efb8bcab-7a10-45d9-b6b3-5a2f855e2c96,0.0,857.63,857.63
0a14e8ce-5ade-4d17-b7a5-d6477a03006d,0.0,0.0,0.0
08c81f95-46ee-4c88-a62c-b8d589337d58,0.0,-2182.11,-2182.11
03876788-f6c3-4b94-ada0-f4a4b0e6c444,0.0,-89348.23,-89348.23
6b014a04-ec5a-4e01-bc5a-5a7e4a36e835,0.0,-7061.78,-7061.78
f7e9d248-f96e-4d4c-88da-e8d9359392de,0.0,0.0,0.0
38c85335-f73b-4291-8b80-938ca0f0c791,0.0,-337.45,-337.45
38caa1ac-63ac-440c-87d0-d3de9bcf1011,0.0,-2857.91,-2857.91
2c8778f4-d3ef-4ff9-b912-0be449f47db8,0.0,1791.69,1791.69
27b2385c-e249-46c9-a031-db5e11b90061,0.0,-6881.57,-6881.57
e9ddc8cd-11a5-4b5f-9f16-9f0e49bf0d16,0.0,0.0,0.0
cedb1b8e-f761-4077-bb52-983d928bf786,0.0,-8410.27,-8410.27
d2b99e29-5566-4d6f-896f-2f0739ea4e91,0.0,-2692.54,-2692.54
dbe359df-af81-4583-a8cf-4c3dc6e8bae1,0.0,0.0,0.0
cebca2e7-9747-4d66-bb01-44c6e9118cbe,0.0,-409.37,-409.37
fe4c04ad-3268-4293-8446-e2b5ab9daabb,0.0,-730.5,-730.5
8cbf5242-29c7-4784-be98-1ad2c57f531d,0.0,-85494.13,-85494.13
3dba4442-9b7a-4435-8e7e-65452c530d3b,0.0,-161.28,-161.28
ef2152cc-15af-49b8-ab59-73e43337599a,0.0,0.0,0.0
beb5da93-7c73-48e8-b629-bd1d9d93e0c6,0.0,-719.22,-719.22
30f73f25-db97-4575-ae86-ddf3fe932507,0.0,484.2,484.2
fa02147d-6070-4454-845d-8b66cd977372,0.0,-976.1600000000001,-976.1600000000001
0b027513-2ff1-42ab-8ef9-1cb516fdf9e2,0.0,0.0,0.0
16429,0.0,12276.27,12276.27
4504a897-bbdb-46c5-932b-e6109adcd825,0.0,-3842.52,-3842.52
1511cf87-f3ce-4e3b-aaa9-314a7fc7cdf8,0.0,1150.59,1150.59
891bded9-75c7-469a-9f4f-c9a34839eca9,0.0,-5647.83,-5647.83
097d1afb-7f99-40ee-ba33-8fccda0a4d47,0.0,-4964.91,-4964.91
477c7fa0-e795-40ee-aada-edf39595dea7,0.0,-331.86,-331.86
075ebc03-d363-4391-972a-6c2165281f64,0.0,1863.04,1863.04
16428,0.0,907.74,907.74
365a4ea2-5bba-4ad9-a32e-348ea2aa7092,0.0,0.0,0.0
419c9806-6c07-4752-917a-ba6c12a4a0c7,0.0,3167.05,3167.05
ea8b4d51-4794-4cd6-87b6-a0994be7a791,0.0,6990.99,6990.99
2609a296-3e8b-4f1c-a94f-c5e489e0a645,0.0,-7261.58,-7261.58
8f26459d-4da4-4c12-b2a1-56cb3f2559b4,0.0,-65489.54,-65489.54
5ffc25d1-97f4-4eb2-b31e-8e1a5cb39aa8,0.0,-4205.83,-4205.83
8cc384f3-5e7a-4421-867f-bd55ce404114,0.0,0.0,0.0
d977bbdc-3c87-4f8c-924e-f0e80237e474,0.0,0.0,0.0
820bc83e-0c9b-4f3a-ae15-7423927453fd,0.0,-7698.5,-7698.5
a63ed277-57d2-439e-9df4-797942fad526,0.0,5594.01,5594.01
e69adfd3-4f4f-4d6d-badb-fae401c498af,0.0,-24.5,-24.5
02d044ad-9384-4099-b623-004965e0de44,0.0,-225.12000000000012,-225.12000000000012
f390aee1-710d-47b5-8c0c-379e63d2a6ec,0.0,2521.06,2521.06
e7723aa5-1224-45d6-aa68-4de3a81c0604,0.0,-2955.26,-2955.26
5f7f5bd9-d396-47e0-a12e-cbf46ad9185d,0.0,-321.58000000000004,-321.58000000000004
c50e3f81-848c-47a3-a6b4-cc35dd973dfe,0.0,-343.69,-343.69
09ddadf2-3973-4c64-b35c-6541c5976a59,0.0,0.0,0.0
04d192f6-2a5d-49db-9221-c8c95b09655f,0.0,2226.55,2226.55
8c915c1f-86cf-4712-ad8d-c1c6fd6db49d,0.0,8.79,8.79
cd142ef7-3325-4ec6-8b8b-16254954db1f,0.0,6797.03,6797.03
3afbe300-7a5b-470c-a6d3-190df7eeb1cd,0.0,1580.32,1580.32
a6601897-81d1-4efa-a259-9a074b901963,0.0,0.0,0.0
9ebf84b2-1516-4144-8afe-4240953a6938,0.0,946.56,946.56
5ca61733-cb93-4111-b6ad-362ded0f7e3e,0.0,0.0,0.0
8dc38be5-de67-430b-a7d9-cf9b81379951,0.0,0.0,0.0
bac50a33-c712-4c39-8c9e-9ead5d04f64f,0.0,-2265.97,-2265.97
4a262aff-7eec-41b9-99e0-213141e938a7,0.0,-136715.58,-136715.58
32e7e11e-0d59-4afe-b701-d496e86ff267,0.0,-8386.73,-8386.73
0a6729fb-4fe2-4987-921e-8ab6a6f289cb,0.0,-3732.4,-3732.4
16421,0.0,-1047.21,-1047.21
4561b856-b108-4984-a8ca-9513fdd0ffba,0.0,-1386.08,-1386.08
f1f11e26-f50b-4e90-9cdb-324e96cd199e,0.0,0.0,0.0
f95f4390-0112-4bf0-a6f8-e4a44ff59daa,0.0,-1091.7599999999998,-1091.7599999999998
8a5f3928-6c0b-4021-bce4-5e4c035c9f00,0.0,-6451.91,-6451.91
ec2bd31f-1caa-4a4c-aff7-3abe166835e9,0.0,-1831.55,-1831.55
63798331-704a-4630-86f9-da64cc42ad40,0.0,-165.44,-165.44
103213f5-d199-4d5f-a002-35058be2f1b3,0.0,-11658.59,-11658.59
16460,0.0,-1195.04,-1195.04
cc44dac1-372f-42d1-87e8-cbe75d9c7758,0.0,1346.79,1346.79
92937092-480e-4b7a-87ad-01898b28c9e0,0.0,-1842.36,-1842.36
89fc49b8-bea1-42d0-b397-ef00f184333f,0.0,-1727.1100000000001,-1727.1100000000001
0475fbc0-729a-4529-9222-59b4b27408fe,0.0,-9069.91,-9069.91
ad4dece4-d4d3-4732-9db7-1272b36946b7,0.0,-2550.5699999999997,-2550.5699999999997
d2dc3c91-6cec-401b-a5b7-0ca7f753a779,0.0,-117550.76,-117550.76
16432,0.0,931.8800000000001,931.8800000000001
16442,0.0,1341.59,1341.59
e0724ce4-6a77-441c-be30-384fe28b6ca5,0.0,47.11,47.11
4190cd47-6c10-434a-99b3-51ed9499ff1c,0.0,1033.71,1033.71
f511ebe8-aca6-408c-9c18-d3fce71e0851,0.0,5399.160000000001,5399.160000000001
16267,0.0,-405211.92,-405211.92
ad29c819-cfa7-4907-b3ce-772cb186fc38,0.0,-501814.76,-501814.76
3782700a-e8de-4215-8f86-75a6ce84a041,0.0,-1817.79,-1817.79
935507b6-f5da-47f7-8b15-cae3323e8ee9,0.0,0.0,0.0
89ad2f59-a149-4cf0-9181-db8f0c54ed27,0.0,-420.1600000000001,-420.1600000000001
16431,0.0,0.0,0.0
fa8fa2ac-d69e-4f59-87fa-2f587573c8f7,0.0,-40847.89,-40847.89
0e20234f-d6bb-4e81-bec0-f28f79195667,0.0,-200001.35,-200001.35
8fd73d1b-e8b8-4a92-83b0-f2aeb013d530,0.0,0.0,0.0
4dd49b46-7f64-4742-81d4-4992ed35d999,0.0,0.0,0.0
2060f364-f44a-4fdc-94fa-2bd428e4014e,0.0,-10453.27,-10453.27
16446,0.0,-3236.17,-3236.17
65a828a4-07fa-4735-bdca-bdad0c2078dc,0.0,0.0,0.0
783d3c3c-1ced-4e77-95db-23c3a28ecba9,0.0,0.0,0.0
054d69e4-4965-4efe-8c4c-d5fde37a5581,0.0,-9.37,-9.37
